src,dst
4,8184
4,8623
4,8813
4,8978
4,9025
4,9097
4,9337
4,9339
4,9590
4,9699
5,14
5,15
5,27
5,32
5,34
5,80
5,111
5,177
5,186
5,187
5,242
5,245
5,315
5,358
5,360
5,369
5,558
5,619
5,745
5,908
5,955
5,1116
5,1126
5,1203
5,1222
5,1267
5,1280
5,1446
5,1481
5,1807
5,1910
5,2038
5,2159
5,2227
5,2253
5,2273
5,2315
5,2505
5,2601
5,2632
5,2770
5,3321
5,3472
5,3580
5,3640
5,3703
5,3740
5,3784
5,4272
5,4366
5,4381
5,4404
5,4427
5,4533
5,4649
5,4905
5,5874
5,5896
5,5901
5,5931
5,6051
5,6124
5,6187
5,6336
5,6393
5,6495
5,6685
5,6831
5,7086
5,7329
5,7385
5,7394
5,7408
5,7441
5,7446
5,7469
5,7902
5,8215
5,8313
5,8846
5,9159
5,9210
5,9252
5,9617
5,9706
5,9976
6,8
6,11
6,14
6,18
6,21
6,31
6,37
6,40
6,46
6,48
6,50
6,69
6,81
6,115
6,150
6,153
6,157
6,185
6,217
6,223
6,315
6,368
6,438
6,460
6,491
6,519
6,529
6,673
6,701
6,727
6,728
6,765
6,784
6,806
6,851
6,925
6,993
6,998
6,1019
6,1040
6,1045
6,1051
6,1052
6,1067
6,1085
6,1175
6,1284
6,1340
6,1390
6,1457
6,1497
6,1579
6,1584
6,1659
6,1675
6,1716
6,1746
6,1832
6,1861
6,1871
6,1898
6,1942
6,1958
6,1994
6,2073
6,2089
6,2132
6,2297
6,2350
6,2352
6,2430
6,2584
6,2674
6,2692
6,2711
6,2739
6,2746
6,2767
6,2815
6,2852
6,2899
6,3035
6,3051
6,3102
6,3174
6,3315
6,3408
6,3502
6,3660
6,3711
6,3765
6,3787
6,3856
6,3895
6,3988
6,3998
6,4092
6,4189
6,4479
6,4535
6,4573
6,4705
6,4857
6,4890
6,5024
6,5157
6,5263
6,5399
6,5554
6,5695
6,5795
6,5806
6,5894
6,5906
6,5923
6,5995
6,6019
6,6152
6,6300
6,6363
6,6393
6,6626
6,6649
6,6670
6,6751
6,6823
6,6945
6,7256
6,7376
6,7517
6,7582
6,7678
6,7925
6,8035
6,8962
6,9378
6,9647
6,9940
7,10
7,16
7,25
7,26
7,72
7,112
7,125
7,182
7,188
7,348
7,609
7,744
7,774
7,852
7,856
7,1039
7,1211
7,1507
7,1572
7,1727
7,1830
7,2200
7,2556
7,2594
7,2960
7,3454
7,3754
7,3767
7,4260
7,5149
7,5215
7,5501
7,5754
7,6251
7,6440
7,6639
7,6641
7,6687
7,6951
7,8037
7,8176
7,8424
7,8465
7,8969
7,9127
7,9285
8,11
8,12
8,16
8,19
8,22
8,24
8,25
8,31
8,35
8,39
8,46
8,54
8,61
8,70
8,71
8,80
8,82
8,90
8,100
8,102
8,104
8,135
8,147
8,167
8,178
8,179
8,190
8,199
8,217
8,247
8,265
8,295
8,297
8,307
8,309
8,320
8,339
8,355
8,400
8,405
8,454
8,487
8,490
8,510
8,537
8,591
8,616
8,657
8,669
8,706
8,751
8,772
8,782
8,799
8,855
8,918
8,961
8,1024
8,1026
8,1050
8,1089
8,1099
8,1125
8,1194
8,1224
8,1249
8,1262
8,1275
8,1281
8,1284
8,1301
8,1304
8,1337
8,1380
8,1383
8,1442
8,1488
8,1512
8,1526
8,1563
8,1577
8,1582
8,1587
8,1590
8,1595
8,1600
8,1609
8,1637
8,1689
8,1745
8,1773
8,1801
8,1959
8,1967
8,1988
8,2021
8,2057
8,2083
8,2150
8,2183
8,2198
8,2200
8,2206
8,2211
8,2212
8,2259
8,2330
8,2344
8,2373
8,2393
8,2429
8,2447
8,2472
8,2521
8,2562
8,2600
8,2691
8,2697
8,2825
8,2923
8,2941
8,2967
8,3111
8,3119
8,3183
8,3190
8,3360
8,3367
8,3393
8,3421
8,3429
8,3444
8,3480
8,3500
8,3566
8,3612
8,3660
8,3661
8,3694
8,3750
8,3766
8,3769
8,3856
8,3865
8,3923
8,4150
8,4250
8,4259
8,4278
8,4388
8,4449
8,4514
8,4515
8,4538
8,4562
8,4588
8,4592
8,4599
8,4688
8,4802
8,4870
8,4872
8,4926
8,4997
8,5011
8,5100
8,5103
8,5118
8,5128
8,5131
8,5150
8,5159
8,5188
8,5223
8,5335
8,5370
8,5541
8,5641
8,5736
8,5756
8,5796
8,5878
8,5924
8,5982
8,6142
8,6183
8,6246
8,6314
8,6374
8,6418
8,6505
8,6510
8,6596
8,6678
8,6782
8,6844
8,6848
8,6877
8,6988
8,7094
8,7131
8,7172
8,7174
8,7375
8,7379
8,7409
8,7495
8,7591
8,7808
8,7920
8,7938
8,8046
8,8083
8,8088
8,8107
8,8270
8,8285
8,8394
8,8425
8,8459
8,8624
8,8667
8,8712
8,8721
8,8891
8,8960
8,9179
8,9193
8,9316
8,9467
8,9497
8,9708
8,9950
9,13
9,43
9,57
9,73
9,75
9,76
9,108
9,212
9,241
9,255
9,289
9,301
9,326
9,442
9,465
9,488
9,574
9,610
9,778
9,872
9,889
9,1048
9,1173
9,1201
9,1366
9,1464
9,1514
9,1546
9,1852
9,1987
9,2068
9,2415
9,2579
9,2683
9,2848
9,3070
9,3333
9,3435
9,3585
9,3648
9,3662
9,3744
9,3836
9,3886
9,3899
9,4433
9,4533
9,4549
9,4679
9,4872
9,5029
9,5118
9,5372
9,5720
9,5889
9,5959
9,6087
9,6200
9,6959
9,7617
9,7755
9,8159
9,8252
9,8711
9,9756
9,9918
10,17
10,18
10,21
10,26
10,30
10,32
10,33
10,38
10,41
10,47
10,64
10,82
10,97
10,149
10,152
10,163
10,186
10,209
10,237
10,238
10,254
10,311
10,331
10,359
10,399
10,414
10,479
10,502
10,513
10,522
10,526
10,564
10,569
10,580
10,598
10,629
10,648
10,663
10,682
10,690
10,781
10,805
10,829
10,963
10,1117
10,1206
10,1375
10,1436
10,1463
10,1512
10,1527
10,1528
10,1750
10,1803
10,1823
10,1824
10,1837
10,1838
10,1889
10,1947
10,1957
10,2025
10,2033
10,2145
10,2187
10,2194
10,2360
10,2362
10,2602
10,2624
10,2651
10,2672
10,2724
10,2780
10,2784
10,2894
10,2950
10,2974
10,3040
10,3052
10,3096
10,3101
10,3270
10,3324
10,3388
10,3542
10,3582
10,3608
10,3653
10,3714
10,3739
10,3806
10,3864
10,3943
10,3985
10,4021
10,4028
10,4080
10,4116
10,4174
10,4192
10,4285
10,4320
10,4349
10,4476
10,4546
10,4591
10,4631
10,4702
10,4727
10,4745
10,4965
10,5056
10,5155
10,5187
10,5295
10,5361
10,5789
10,5822
10,5886
10,5923
10,5999
10,6032
10,6212
10,6234
10,6241
10,6303
10,6311
10,6378
10,6402
10,6414
10,6437
10,6611
10,6619
10,6635
10,6771
10,6817
10,6954
10,7022
10,7028
10,7053
10,7072
10,7209
10,7243
10,7330
10,7435
10,7448
10,7606
10,7688
10,7695
10,7832
10,7835
10,7995
10,8027
10,8084
10,8151
10,8275
10,8356
10,8438
10,8613
10,8691
10,8732
10,8941
10,9078
10,9080
10,9143
10,9242
10,9327
10,9358
10,9370
10,9438
10,9476
10,9539
10,9601
10,9678
10,9732
10,9886
10,9895
10,9899
11,15
11,30
11,145
11,166
11,196
11,242
11,307
11,420
11,427
11,755
11,771
11,812
11,1138
11,1524
11,1538
11,1578
11,1919
11,2032
11,2090
11,2169
11,2381
11,2575
11,2959
11,3081
11,3146
11,3399
11,3402
11,4510
11,4802
11,5686
11,6401
11,7365
11,7424
11,7590
11,7745
11,7866
11,9447
11,9777
12,17
12,48
12,65
12,71
12,173
12,298
12,460
12,553
12,557
12,613
12,801
12,906
12,938
12,1089
12,1107
12,1163
12,1186
12,1542
12,1559
12,1824
12,2416
12,2476
12,2649
12,3665
12,3719
12,3732
12,3790
12,4069
12,4160
12,4187
12,4279
12,4295
12,4475
12,4513
12,4622
12,5301
12,5528
12,5555
12,5825
12,6372
12,6395
12,6469
12,6879
12,7425
12,8068
12,8207
12,8308
12,8509
12,9077
12,9291
12,9450
12,9554
12,9796
12,9946
13,17
13,24
13,25
13,28
13,57
13,60
13,65
13,83
13,117
13,151
13,155
13,164
13,167
13,257
13,258
13,299
13,301
13,329
13,336
13,419
13,491
13,508
13,528
13,563
13,580
13,606
13,615
13,646
13,710
13,746
13,760
13,783
13,832
13,1009
13,1075
13,1084
13,1097
13,1119
13,1235
13,1293
13,1297
13,1319
13,1385
13,1414
13,1522
13,1591
13,1749
13,1760
13,1799
13,1973
13,2163
13,2255
13,2387
13,2413
13,2575
13,2700
13,2937
13,3065
13,3168
13,3540
13,3629
13,3775
13,3791
13,3816
13,3839
13,3877
13,4076
13,4290
13,4483
13,4632
13,4774
13,4786
13,4817
13,4909
13,4996
13,5020
13,5042
13,5107
13,5138
13,5548
13,5718
13,5875
13,6026
13,6331
13,6624
13,6772
13,6989
13,7048
13,7143
13,7207
13,7495
13,7660
13,7748
13,7834
13,7986
13,8129
13,8135
13,8302
13,8327
13,8461
13,8620
13,8737
13,9090
13,9168
13,9777
13,9845
13,9892
14,24
14,40
14,42
14,52
14,59
14,79
14,150
14,168
14,178
14,441
14,521
14,709
14,790
14,798
14,990
14,1063
14,1086
14,1120
14,1343
14,1385
14,1435
14,1523
14,1617
14,1642
14,1783
14,1887
14,2107
14,2431
14,2655
14,2774
14,2856
14,2925
14,3336
14,3802
14,4328
14,4371
14,4483
14,4651
14,4687
14,4806
14,4844
14,4973
14,5006
14,5019
14,5328
14,5459
14,5507
14,5765
14,6800
14,6850
14,6852
14,6982
14,7246
14,7443
14,7534
14,7724
14,7798
14,7975
14,8253
14,8256
14,8872
14,9349
15,85
15,113
15,139
15,340
15,569
15,714
15,911
15,1148
15,1241
15,1311
15,1349
15,1367
15,1565
15,1583
15,1631
15,1975
15,2120
15,2988
15,3288
15,3446
15,3520
15,3692
15,3883
15,4123
15,4203
15,4474
15,4585
15,5199
15,5367
15,6554
15,6556
15,6938
15,6973
15,7165
15,7335
15,8143
15,9211
15,9309
15,9590
15,9667
15,9691
15,9818
15,9908
16,20
16,26
16,36
16,43
16,50
16,55
16,83
16,89
16,108
16,120
16,130
16,147
16,150
16,152
16,163
16,164
16,168
16,177
16,192
16,199
16,222
16,224
16,227
16,231
16,261
16,266
16,268
16,276
16,305
16,318
16,319
16,325
16,334
16,339
16,365
16,384
16,407
16,415
16,426
16,428
16,441
16,447
16,448
16,487
16,496
16,529
16,552
16,557
16,559
16,565
16,589
16,606
16,626
16,627
16,653
16,746
16,777
16,789
16,816
16,817
16,823
16,832
16,836
16,871
16,873
16,882
16,975
16,983
16,984
16,1012
16,1130
16,1143
16,1146
16,1158
16,1170
16,1184
16,1186
16,1209
16,1251
16,1268
16,1270
16,1305
16,1311
16,1319
16,1337
16,1357
16,1364
16,1383
16,1387
16,1448
16,1451
16,1476
16,1514
16,1544
16,1552
16,1570
16,1604
16,1668
16,1697
16,1742
16,1880
16,1904
16,1952
16,1998
16,2006
16,2020
16,2121
16,2142
16,2239
16,2260
16,2291
16,2327
16,2383
16,2398
16,2435
16,2574
16,2578
16,2652
16,2683
16,2731
16,2744
16,2769
16,2810
16,2845
16,2901
16,2946
16,2957
16,2958
16,2961
16,2988
16,3080
16,3090
16,3112
16,3132
16,3145
16,3173
16,3256
16,3365
16,3395
16,3400
16,3460
16,3474
16,3632
16,3664
16,3714
16,3753
16,4141
16,4160
16,4161
16,4170
16,4213
16,4239
16,4273
16,4322
16,4325
16,4329
16,4449
16,4453
16,4578
16,4626
16,4638
16,4680
16,4719
16,4762
16,4836
16,4849
16,4902
16,4970
16,4977
16,5024
16,5032
16,5048
16,5053
16,5090
16,5115
16,5120
16,5449
16,5482
16,5598
16,5610
16,5750
16,5834
16,5916
16,5975
16,5978
16,6100
16,6137
16,6256
16,6284
16,6389
16,6457
16,6533
16,6536
16,6671
16,6796
16,6935
16,7391
16,7412
16,7528
16,7656
16,7666
16,7727
16,7737
16,7926
16,8112
16,8141
16,8307
16,8399
16,8533
16,8542
16,8672
16,8684
16,8794
16,8807
16,8835
16,8836
16,8932
16,9004
16,9006
16,9105
16,9258
16,9323
16,9376
16,9456
16,9611
16,9681
16,9727
16,9908
17,18
17,43
17,56
17,91
17,93
17,143
17,151
17,210
17,229
17,262
17,304
17,356
17,582
17,722
17,954
17,1052
17,1260
17,1317
17,1334
17,1348
17,1595
17,1674
17,1733
17,1840
17,2034
17,2037
17,2155
17,2161
17,2174
17,2196
17,2281
17,2300
17,2316
17,2606
17,2626
17,2646
17,2660
17,2849
17,2994
17,3318
17,3358
17,3410
17,3472
17,3560
17,3609
17,3737
17,3837
17,3863
17,3864
17,4014
17,4046
17,5109
17,5391
17,5680
17,5713
17,6028
17,6185
17,6224
17,6580
17,6811
17,7008
17,7372
17,8052
17,8364
17,8696
17,8701
17,9132
17,9173
17,9229
17,9248
17,9272
17,9419
17,9567
17,9731
17,9753
17,9768
18,19
18,29
18,35
18,60
18,96
18,124
18,267
18,1033
18,1135
18,1159
18,1313
18,1770
18,1807
18,1845
18,2561
18,2756
18,3353
18,3484
18,3980
18,4357
18,4365
18,4972
18,5407
18,5408
18,5498
18,5586
18,5945
18,5946
18,6027
18,6500
18,6889
18,7674
18,8100
18,8420
18,9011
18,9018
18,9122
18,9226
18,9279
18,9542
18,9624
18,9817
19,27
19,34
19,49
19,78
19,165
19,205
19,369
19,373
19,389
19,470
19,472
19,729
19,739
19,791
19,811
19,1144
19,1160
19,1168
19,1360
19,1394
19,1492
19,1622
19,1742
19,1802
19,1835
19,1991
19,2116
19,2234
19,2458
19,2471
19,2754
19,2849
19,3117
19,3162
19,3210
19,3496
19,3536
19,3632
19,3887
19,4806
19,4851
19,5011
19,5161
19,5213
19,5393
19,5448
19,6164
19,6271
19,6718
19,7375
19,7431
19,7609
19,7989
19,8751
19,9218
19,9540
19,9744
20,21
20,28
20,35
20,42
20,72
20,73
20,86
20,132
20,185
20,187
20,197
20,218
20,235
20,292
20,294
20,338
20,351
20,451
20,477
20,598
20,936
20,948
20,1010
20,1058
20,1108
20,1206
20,1271
20,1336
20,1591
20,1782
20,2024
20,2026
20,2148
20,2166
20,2278
20,2328
20,2391
20,2467
20,2524
20,2534
20,2564
20,2676
20,2710
20,2729
20,2730
20,3249
20,3541
20,3604
20,3812
20,3889
20,4000
20,4327
20,4584
20,5231
20,5330
20,5698
20,5762
20,6139
20,6197
20,6560
20,6901
20,7177
20,7355
20,7587
20,8996
20,9020
20,9200
20,9400
20,9565
20,9599
20,9692
20,9823
20,9881
20,9883
21,61
21,75
21,89
21,97
21,114
21,118
21,142
21,171
21,184
21,200
21,252
21,438
21,479
21,506
21,667
21,718
21,743
21,815
21,1390
21,1411
21,1662
21,1696
21,1706
21,1732
21,1864
21,1974
21,1975
21,2045
21,2062
21,2180
21,2361
21,2742
21,2754
21,3217
21,3473
21,3547
21,3622
21,3890
21,4084
21,4283
21,4413
21,4547
21,4614
21,4680
21,4837
21,4880
21,4995
21,5053
21,5107
21,5264
21,5293
21,5325
21,5498
21,5589
21,5592
21,5643
21,5719
21,6143
21,6157
21,6216
21,6294
21,6323
21,6337
21,6394
21,6481
21,6571
21,6604
21,6908
21,7056
21,7243
21,7254
21,7444
21,7635
21,7805
21,7831
21,7867
21,8182
21,8291
21,8587
21,8770
21,8793
21,8886
21,8919
21,8975
21,9430
21,9538
21,9584
21,9787
21,9996
22,32
22,54
22,62
22,137
22,153
22,155
22,239
22,275
22,279
22,284
22,314
22,319
22,346
22,397
22,627
22,806
22,828
22,861
22,897
22,932
22,1290
22,1316
22,1344
22,1445
22,1498
22,1889
22,2030
22,2117
22,2732
22,3677
22,4309
22,5270
22,5628
22,6112
22,6500
22,6633
22,6749
22,6969
22,7123
22,7162
22,7272
22,7623
22,7934
22,8162
22,8272
22,8705
22,8918
22,9064
22,9817
23,45
23,53
23,84
23,115
23,157
23,191
23,202
23,271
23,313
23,518
23,578
23,622
23,662
23,916
23,1014
23,1121
23,1147
23,1185
23,1453
23,1606
23,1720
23,1860
23,1893
23,1900
23,1911
23,2118
23,2696
23,2826
23,3074
23,3474
23,3477
23,3555
23,3751
23,3895
23,3909
23,4322
23,4360
23,4447
23,4949
23,5169
23,5293
23,5363
23,5606
23,5627
23,5640
23,5998
23,6600
23,6932
23,6975
23,7020
23,7088
23,8739
23,9559
23,9565
23,9654
23,9907
24,47
24,129
24,342
24,531
24,823
24,833
24,1121
24,1257
24,2271
24,2637
24,3645
24,5184
24,5743
24,9267
25,51
25,110
25,169
25,184
25,237
25,271
25,347
25,394
25,492
25,494
25,508
25,544
25,662
25,683
25,710
25,940
25,962
25,1028
25,1066
25,1086
25,1128
25,1255
25,1528
25,1532
25,1606
25,1710
25,1779
25,1965
25,2033
25,2284
25,2321
25,2329
25,2330
25,2392
25,2400
25,2658
25,2666
25,3110
25,3220
25,3488
25,3675
25,3693
25,3804
25,4069
25,4254
25,4325
25,4401
25,4408
25,4532
25,4606
25,4659
25,4749
25,5419
25,5671
25,6130
25,6520
25,6823
25,6884
25,7031
25,7254
25,7351
25,7567
25,7708
25,7771
25,7877
25,7921
25,8053
25,8120
25,8409
25,8580
25,8596
25,8598
25,9040
25,9238
25,9268
25,9292
25,9868
26,29
26,33
26,38
26,60
26,103
26,121
26,190
26,205
26,208
26,308
26,324
26,352
26,430
26,542
26,588
26,645
26,700
26,1020
26,1145
26,1202
26,1358
26,1482
26,1485
26,1758
26,2067
26,2113
26,2130
26,2483
26,3060
26,3177
26,3184
26,3234
26,3272
26,3320
26,3388
26,3615
26,3653
26,3795
26,3935
26,4469
26,4782
26,4992
26,5128
26,5134
26,5159
26,6014
26,6100
26,6137
26,6188
26,6223
26,6887
26,7046
26,7914
26,8579
26,8915
26,9488
26,9507
26,9960
27,99
27,106
27,124
27,146
27,160
27,207
27,234
27,273
27,286
27,296
27,319
27,355
27,377
27,395
27,396
27,406
27,421
27,445
27,446
27,536
27,621
27,642
27,651
27,697
27,758
27,896
27,931
27,932
27,959
27,1044
27,1059
27,1093
27,1127
27,1151
27,1254
27,1444
27,1654
27,1845
27,1869
27,1935
27,2016
27,2203
27,2282
27,2315
27,2489
27,2542
27,2557
27,2745
27,3366
27,3695
27,3813
27,3886
27,4004
27,4294
27,4858
27,4912
27,4995
27,5055
27,5092
27,5140
27,5471
27,5558
27,5675
27,5918
27,5920
27,6324
27,6498
27,6516
27,6522
27,6657
27,7313
27,7602
27,7889
27,7940
27,7949
27,8048
27,8127
27,8237
27,8348
27,8411
27,8481
27,9167
27,9363
27,9844
27,9909
28,29
28,56
28,67
28,84
28,88
28,108
28,119
28,183
28,241
28,273
28,280
28,341
28,370
28,377
28,402
28,621
28,623
28,628
28,630
28,1161
28,1758
28,1846
28,2102
28,2135
28,2413
28,2502
28,2847
28,3242
28,3450
28,3529
28,3752
28,3777
28,4145
28,4245
28,4605
28,4769
28,4852
28,5123
28,5191
28,5215
28,5754
28,5782
28,6645
28,6668
28,6795
28,7809
29,45
29,59
29,62
29,64
29,93
29,123
29,127
29,130
29,140
29,144
29,148
29,167
29,196
29,238
29,248
29,257
29,278
29,341
29,357
29,437
29,449
29,524
29,541
29,570
29,656
29,740
29,758
29,888
29,891
29,902
29,917
29,949
29,1131
29,1134
29,1144
29,1170
29,1217
29,1233
29,1274
29,1306
29,1315
29,1368
29,1379
29,1400
29,1416
29,1454
29,1463
29,1631
29,1658
29,1700
29,1825
29,1843
29,1989
29,2357
29,2382
29,2466
29,2654
29,2743
29,2759
29,2766
29,2822
29,2834
29,2917
29,2976
29,3035
29,3182
29,3262
29,3361
29,3495
29,3507
29,3639
29,3727
29,3729
29,3770
29,4229
29,4256
29,4692
29,4721
29,4726
29,4760
29,4800
29,4819
29,4884
29,4977
29,5231
29,5281
29,5331
29,5347
29,5399
29,5458
29,5500
29,5699
29,6072
29,6310
29,6491
29,6516
29,6976
29,6986
29,7075
29,7616
29,7695
29,7906
29,8001
29,8022
29,8153
29,8404
29,8448
29,8481
29,8994
29,9127
29,9149
29,9392
29,9546
29,9609
29,9690
29,9714
29,9824
29,9994
30,74
30,154
30,558
30,726
30,1037
30,1494
30,1672
30,2146
30,2274
30,2370
30,2733
30,2874
30,3082
30,3721
30,4713
30,5313
30,5636
30,5717
30,5909
30,6392
30,7833
30,8292
30,8392
30,9356
30,9599
31,36
31,59
31,93
31,117
31,162
31,267
31,268
31,297
31,308
31,698
31,787
31,836
31,915
31,1052
31,1109
31,3479
31,3539
31,3575
31,4214
31,5499
31,5511
31,5637
31,5684
31,6012
31,6043
31,6109
31,6561
31,6959
31,7547
31,9726
31,9915
31,9926
32,44
32,105
32,246
32,306
32,420
32,481
32,532
32,1262
32,1304
32,2253
32,2688
32,2990
32,3141
32,3533
32,4491
32,4623
32,6363
32,7536
32,8423
32,8762
32,9932
33,52
33,111
33,123
33,222
33,224
33,273
33,364
33,499
33,519
33,761
33,769
