src,dst
1,26
1,28
1,34
1,41
1,54
1,96
1,117
1,119
1,121
1,124
1,141
1,144
1,164
1,166
1,221
1,222
1,234
1,259
1,269
1,287
1,318
1,342
1,425
1,504
1,513
1,605
1,636
1,637
1,650
1,717
1,744
1,754
1,769
1,776
1,777
1,797
1,877
1,951
1,1065
1,1226
1,1250
1,1270
1,1280
1,1327
1,1332
1,1336
1,1380
1,1418
1,1676
1,1701
1,1719
1,1823
1,1849
1,1952
1,2016
1,2061
1,2064
1,2126
1,2154
1,2183
1,2242
1,2304
1,2314
1,2536
1,2543
1,2548
1,2735
1,2785
1,2958
1,3072
1,3083
1,3091
1,3115
1,3126
1,3176
1,3228
1,3246
1,3325
1,3352
1,3372
1,3458
1,3539
1,3706
1,3911
1,3926
1,3957
1,3998
1,4046
1,4121
1,4153
1,4192
1,4383
1,4394
1,4424
1,4444
1,4478
1,4507
1,4508
1,4593
1,4777
1,4804
1,4844
1,5108
1,5156
1,5294
1,5426
1,5450
1,5523
1,5689
1,5711
1,5945
1,5963
1,6011
1,6090
1,6453
1,6541
1,6754
1,7031
1,7141
1,7146
1,7717
1,7725
1,7755
1,7774
1,7841
1,7852
1,7913
1,7986
1,8166
1,8245
1,8486
1,8489
1,8492
1,8539
1,8560
1,8582
1,8610
1,8712
1,8741
1,8777
1,8885
1,8989
1,9032
1,9071
1,9107
1,9612
1,9637
1,9701
1,9721
1,9782
1,9855
1,9907
1,9914
1,10318
1,10325
1,10336
1,10505
1,10556
1,10604
1,10609
1,10613
1,10703
1,10731
1,10863
1,10962
1,10965
1,11005
1,11071
1,11183
1,11266
1,11361
1,11413
1,11532
1,11549
1,11633
1,11711
1,11812
1,11894
1,11928
1,12062
1,12167
1,12328
1,12430
1,12605
1,12676
1,12753
1,12855
1,13103
1,13343
1,13809
1,14048
1,14122
1,14133
1,14243
1,14350
1,14372
1,14417
1,14471
1,14689
1,14831
1,14901
1,15164
1,15234
1,15259
1,15323
1,15526
1,15800
1,16074
1,16282
1,16491
1,16498
1,16638
1,16711
1,17239
1,17290
1,17333
1,17387
1,17670
1,17731
1,17738
1,17851
1,18190
1,18197
1,18388
1,18424
1,18669
1,18815
1,19009
1,19150
1,19477
1,19547
1,19666
1,19672
1,19756
1,19972
1,20210
1,20557
1,20884
1,21019
1,21206
1,21219
1,21234
1,21236
1,21404
1,21637
1,21704
1,21900
1,22147
1,22278
1,22445
1,22747
1,22806
1,22847
1,23107
1,23331
1,23791
1,23876
1,24035
1,24110
1,24182
1,24199
1,24657
1,24742
1,25069
1,25123
1,25160
1,25333
1,25393
1,25473
1,25903
1,26145
1,26322
1,26651
1,26726
1,26738
1,26859
1,27028
1,27235
1,27258
1,27662
1,27761
1,27779
1,27839
1,29143
1,29169
1,29217
1,29410
1,29436
1,29524
1,29981
1,30336
1,30645
1,30717
1,30978
1,31346
1,31643
1,32398
1,32599
1,32975
1,33580
1,33636
1,33659
1,33662
1,33726
1,33909
1,33920
1,34289
1,34315
1,34713
1,34763
1,34962
1,35208
1,35302
1,35326
1,35639
1,35663
1,35735
1,35765
1,35885
1,36361
1,36549
1,36569
1,36763
1,37103
1,37141
1,37298
1,37370
1,37486
1,37895
1,38482
1,38510
1,38965
1,39035
1,39127
1,39234
1,39257
1,39378
1,39501
1,39613
1,39852
1,40094
1,40102
1,40321
1,40548
1,40925
1,41097
1,41162
1,41361
1,41664
1,41891
1,42042
1,42327
1,42568
1,43103
1,43346
1,43401
1,43481
1,43589
1,43668
1,44208
1,44448
1,44495
1,45495
1,45924
1,46070
1,46724
1,46935
1,46987
1,47998
1,48273
1,48401
1,48402
1,48642
1,49268
1,49314
1,49385
1,49520
1,49677
1,49793
2,5
2,7
2,8
2,17
2,20
2,29
2,36
2,39
2,43
2,46
2,50
2,57
2,66
2,69
2,82
2,83
2,85
2,99
2,108
2,129
2,133
2,140
2,169
2,172
2,173
2,179
2,203
2,205
2,242
2,244
2,246
2,250
2,253
2,254
2,261
2,268
2,297
2,301
2,353
2,359
2,363
2,374
2,381
2,382
2,386
2,399
2,459
2,498
2,523
2,543
2,563
2,592
2,628
2,633
2,667
2,674
2,709
2,718
2,729
2,760
2,815
2,831
2,880
2,976
2,990
2,1028
2,1073
2,1087
2,1099
2,1103
2,1122
2,1148
2,1150
2,1170
2,1189
2,1190
2,1209
2,1222
2,1265
2,1311
2,1335
2,1405
2,1466
2,1590
2,1597
2,1640
2,1696
2,1715
2,1720
2,1763
2,1895
2,1906
2,1939
2,1993
2,2050
2,2169
2,2177
2,2182
2,2205
2,2233
2,2260
2,2287
2,2290
2,2388
2,2404
2,2494
2,2530
2,2576
2,2659
2,2666
2,2669
2,2701
2,2737
2,2784
2,2799
2,2827
2,2866
2,2910
2,2919
2,2925
2,2939
2,2986
2,3026
2,3093
2,3133
2,3186
2,3202
2,3295
2,3358
2,3383
2,3399
2,3400
2,3409
2,3469
2,3493
2,3578
2,3588
2,3639
2,3664
2,3775
2,3865
2,3869
2,3896
2,4013
2,4040
2,4059
2,4084
2,4426
2,4512
2,4529
2,4672
2,4914
2,4935
2,5162
2,5247
2,5264
2,5435
2,5467
2,5476
2,5581
2,5829
2,5842
2,5861
2,5864
2,5885
2,6039
2,6105
2,6154
2,6166
2,6185
2,6206
2,6234
2,6274
2,6332
2,6355
2,6358
2,6644
2,6650
2,6657
2,6773
2,6848
2,6853
2,6952
2,7139
2,7260
2,7277
2,7389
2,7425
2,7494
2,7517
2,7606
2,7612
2,7723
2,7829
2,7940
2,8030
2,8142
2,8202
2,8204
2,8294
2,8336
2,8390
2,8454
2,8468
2,8566
2,8578
2,8623
2,9014
2,9269
2,9335
2,9391
2,9523
2,9524
2,9665
2,9677
2,9704
2,9717
2,9741
2,9995
2,10178
2,10193
2,10205
2,10208
2,10210
2,10283
2,10363
2,10421
2,10538
2,10706
2,10886
2,10896
2,10934
2,11067
2,11161
2,11234
2,11531
2,11768
2,11842
2,11856
2,11902
2,11949
2,12215
2,12278
2,12290
2,12471
2,12493
2,12528
2,12533
2,12633
2,12717
2,12785
2,12851
2,12918
2,13037
2,13139
2,13277
2,13288
2,13293
2,13347
2,13582
2,13643
2,13679
2,13774
2,13839
2,13992
2,13998
2,14143
2,14145
2,14261
2,14312
2,14329
2,14609
2,14668
2,14990
2,15008
2,15123
2,15258
2,15279
2,15307
2,15354
2,15392
2,15499
2,15613
2,15642
2,15730
2,15877
2,15878
2,16005
2,16041
2,16083
2,16197
2,16253
2,16297
2,16402
2,16416
2,16439
2,16548
2,16597
2,16764
2,16787
2,16854
2,16861
2,16873
2,16888
2,16921
2,17071
2,17280
2,17435
2,17487
2,17650
2,17741
2,17894
2,17984
2,18057
2,18171
2,18295
2,18566
2,18635
2,18666
2,18720
2,18805
2,18831
2,19023
2,19120
2,19134
2,19150
2,19195
2,19237
2,19353
2,19632
2,19683
2,19794
2,20219
2,20228
2,20304
2,20470
2,20554
2,20697
2,20885
2,21673
2,21705
2,21796
2,22021
2,22079
2,22134
2,22470
2,22843
2,23369
2,23434
2,23642
2,23706
2,23783
2,23923
2,24034
2,24530
2,24749
2,24996
2,25355
2,25490
2,25764
2,25774
2,25785
2,25918
2,26153
2,26201
2,26284
2,26505
2,26704
2,26740
2,27058
2,27145
2,27506
2,27527
2,27699
2,27876
2,28141
2,28460
2,28606
2,28776
2,28870
2,28883
2,28903
2,28979
2,29049
2,29084
2,29109
2,29210
2,29265
2,29278
2,29290
2,29299
2,29834
2,29875
2,30306
2,30427
2,30480
2,30510
2,30659
2,31183
2,31208
2,31534
2,31641
2,31663
2,31716
2,32074
2,32132
2,32154
2,32285
2,32535
2,32610
2,32672
2,32746
2,32775
2,32781
2,33105
2,33417
2,33785
2,33877
2,33936
2,33944
2,33998
2,34070
2,34296
2,34366
2,34612
2,34845
2,34885
2,35054
2,35128
2,35654
2,35789
2,35882
2,36248
2,36313
2,36316
2,36528
2,36935
2,37142
2,37281
2,37351
2,37464
2,37532
2,37725
2,37965
2,38180
2,38459
2,38817
2,39011
2,39013
2,39269
2,39473
2,39553
2,39586
2,39645
2,39735
2,40025
2,40127
2,40248
2,40329
2,40451
2,40620
2,40785
2,40861
2,40913
2,41166
2,41169
2,41427
2,41709
2,41724
2,41733
2,41742
2,42004
2,42635
2,42710
2,42819
2,43012
2,43240
2,43361
2,43441
2,43794
2,44158
2,44367
2,44420
2,44520
2,44545
2,45003
2,45573
2,45694
2,45802
2,45889
2,45936
2,46083
2,46357
2,46444
2,46630
2,46701
2,46869
2,47460
2,47926
2,48002
2,48175
2,48273
2,48532
2,48607
2,48641
2,48995
2,49114
2,49156
2,49203
2,49235
2,49443
2,49488
2,49871
2,49929
2,49954
3,4
3,5
3,6
3,7
3,11
3,17
3,33
3,44
3,55
3,61
3,67
3,78
3,94
3,99
3,109
3,116
3,135
3,193
3,238
3,242
3,304
3,310
3,321
3,328
3,330
3,333
3,352
3,383
3,397
3,462
3,487
3,497
3,503
3,504
3,521
3,534
3,539
3,545
3,563
3,571
3,660
3,681
3,723
3,755
3,789
3,807
3,917
3,921
3,951
3,997
3,1001
3,1104
3,1111
3,1128
3,1141
3,1174
3,1183
3,1194
3,1251
3,1285
3,1403
3,1415
3,1652
3,1668
3,1814
3,1846
3,1865
3,2015
3,2220
3,2269
3,2286
3,2345
3,2376
3,2413
3,2448
3,2517
3,2655
3,2665
3,2703
3,2728
3,2827
3,2877
3,2901
3,2970
3,3023
3,3207
3,3216
3,3217
3,3292
3,3397
3,3548
3,3554
3,3594
3,3693
3,3772
3,3824
3,3921
3,4139
3,4252
3,4364
3,4668
3,4697
3,4815
3,4922
3,4947
3,5165
3,5300
3,5465
3,5471
3,5496
3,5559
3,5597
3,5598
3,5752
3,5778
3,5799
3,5891
3,5907
3,5918
3,6311
3,6332
3,6345
3,6362
3,6524
3,6837
3,7352
3,7442
3,7496
3,7563
3,7617
3,7673
3,7888
3,7936
3,8230
3,8239
3,9092
3,9103
3,9422
3,9424
3,9437
3,9466
3,9795
3,9912
3,9967
3,9992
3,10060
3,10161
3,10204
3,10266
3,10338
3,10650
3,10843
3,10915
3,11063
3,11496
3,11823
3,12162
3,13283
3,13638
3,13782
3,14055
3,14173
3,14244
3,14451
3,14725
3,15038
3,15068
3,15253
3,15424
3,15856
3,15953
3,15970
3,16322
3,16542
3,16816
3,17003
3,17339
3,17347
3,17363
3,17468
3,17568
3,17667
3,17794
3,17994
3,18027
3,18487
3,18532
3,18838
3,18943
3,18978
3,19079
3,19323
3,19365
3,19530
3,19641
3,19668
3,19789
3,20186
3,20190
3,20736
3,21292
3,21648
3,22284
3,22347
3,22387
3,22696
3,23134
3,23169
3,23333
3,24187
3,24281
3,24533
3,24560
3,24894
3,25028
3,25134
3,25955
3,26103
3,26184
3,26290
3,26756
3,26767
3,27135
3,27170
3,27429
3,28231
3,28258
3,28269
3,28335
3,28512
3,28620
3,28670
3,28807
3,29104
3,29121
3,29345
3,29601
3,29728
3,30163
3,30357
3,30380
3,30551
3,30557
3,30626
3,31106
3,31781
3,31979
3,33158
3,33635
3,33838
3,34158
3,34527
3,34539
3,34732
3,34917
3,35230
3,35234
3,35462
3,36082
3,36218
3,36432
3,37333
3,37702
3,37863
3,38127
3,38823
3,38927
3,39359
3,39376
3,40398
3,41383
3,41582
3,41628
3,41803
3,42990
3,43118
3,43848
3,43863
3,44020
3,44453
3,44723
3,44833
3,45474
3,45479
3,45957
3,47207
3,48398
3,48518
3,49020
3,49837
4,6
4,9
4,10
4,11
4,12
4,13
4,14
4,25
4,31
4,32
4,44
4,45
4,48
4,49
4,57
4,64
4,70
4,74
4,81
4,88
4,94
4,96
4,98
4,110
4,120
4,136
4,159
4,166
4,168
4,170
4,171
4,184
4,191
4,200
4,233
4,245
4,257
4,268
4,284
4,286
4,295
4,333
4,349
4,370
4,379
4,417
4,451
4,456
4,499
4,510
4,516
4,566
4,584
4,646
4,650
4,651
4,747
4,749
4,849
4,850
4,894
4,896
4,903
4,915
4,916
4,926
4,932
4,947
4,963
4,1004
4,1014
4,1029
4,1038
4,1041
4,1060
4,1104
4,1118
4,1134
4,1157
4,1211
4,1269
4,1318
4,1429
4,1487
4,1497
4,1637
4,1675
4,1762
4,1765
4,1799
4,1876
4,1978
4,2008
4,2015
4,2059
4,2075
4,2080
4,2151
4,2182
4,2330
4,2390
4,2402
4,2405
4,2414
4,2436
4,2443
4,2462
4,2464
4,2578
4,2609
4,2631
4,2710
4,2732
4,2794
4,2811
4,2837
4,2857
4,2884
4,2927
4,3099
4,3124
4,3143
4,3342
4,3459
4,3584
4,3659
4,3767
4,3795
4,3803
4,3844
4,3959
4,4068
4,4116
4,4169
4,4177
4,4222
4,4279
4,4300
4,4399
4,4434
4,4451
4,4506
4,4538
4,4569
4,4601
4,4610
4,4694
4,4749
4,4787
4,4815
4,4849
4,5159
4,5256
4,5431
4,5503
4,5694
4,5697
4,5761
4,5785
4,6055
4,6320
4,6351
4,6434
4,6493
4,6533
4,6571
4,6713
4,6789
4,6818
4,6830
4,6903
4,6941
4,6970
4,7015
4,7060
4,7383
4,7423
4,7505
4,7553
4,7780
4,7850
4,8140
4,8257
4,8425
4,8497
4,8548
4,8561
4,8848
4,8935
4,9054
4,9110
4,9397
4,9445
4,9518
4,9804
4,10265
4,10304
4,10364
4,10419
4,10577
4,10678
4,10697
4,10784
4,11008
4,11095
4,11216
4,11287
4,11413
4,11685
4,11848
4,12041
4,12350
4,12465
4,12518
4,12597
4,12714
4,12729
4,12751
4,13021
4,13147
4,13161
4,13163
4,13169
4,13229
4,13269
4,13303
4,13497
4,13637
4,13825
4,13909
4,14382
4,14387
4,14482
4,14747
4,14920
4,14961
4,15008
4,15240
4,15378
4,15388
4,15433
4,15439
4,15619
4,15774
4,15901
4,16230
4,16273
4,16459
4,16534
4,16888
4,16935
4,17014
4,17087
4,17148
4,17282
4,17306
4,17402
4,17515
4,17583
4,17787
4,17847
4,18165
4,18332
4,18823
4,18829
4,19090
4,19119
4,19469
4,19472
4,19556
4,19565
4,19883
4,19896
4,19929
4,19942
4,20077
4,20155
4,20225
4,20281
4,20459
4,20811
4,20949
4,20998
4,21135
4,21222
4,21356
4,21485
4,22317
4,22355
4,22585
4,22603
4,22654
4,22722
4,23268
4,23313
4,23463
4,23834
4,23875
4,23888
4,23938
4,23974
4,24170
4,24205
4,24298
4,24440
4,24656
4,24713
4,24800
4,24889
4,25062
4,25456
4,25532
4,25578
4,25689
4,25838
4,26108
4,26228
4,26640
4,26780
4,26795
4,26983
4,27073
4,27186
4,27213
4,27463
4,27744
4,27846
4,28086
4,28300
4,28418
4,28566
4,29161
4,29276
4,29344
4,29422
4,29460
4,29949
4,30148
4,30202
4,30245
4,30623
4,30773
4,30829
4,31001
4,31371
4,31543
4,31598
4,31731
4,31808
4,32215
4,32504
4,32606
4,32715
4,33150
4,33215
4,33216
4,33456
4,33494
4,33695
4,33708
4,33717
4,33954
4,34086
4,34093
4,34318
4,34687
4,34691
4,34877
4,35017
4,35307
4,35345
4,35359
4,35575
4,35969
4,36120
4,36133
4,36276
4,36398
4,36467
4,36507
4,36815
4,36921
4,37064
4,37156
4,37164
4,37450
4,37506
4,37596
4,38109
4,38264
4,38358
4,38370
4,38404
4,38577
4,38664
4,38918
4,38995
4,39457
4,39630
4,39677
4,39928
4,39936
4,40021
4,40207
4,40640
4,40685
4,40778
4,41035
4,41038
4,41045
4,41298
4,41385
4,41826
4,41964
4,42074
4,42410
4,42504
4,42607
4,42619
4,42985
4,43385
4,44991
4,45178
4,46154
4,46269
4,46286
4,47633
4,47781
4,47918
4,48071
4,48103
4,48166
4,48219
4,48307
4,48387
4,48621
4,49024
4,49121
4,49193
4,49365
4,49576
5,14
5,16
5,62
5,63
5,201
5,216
5,230
5,262
5,452
5,534
5,624
5,678
5,684
5,736
5,751
5,762
5,822
5,843
5,872
5,961
5,996
5,1045
5,1101
5,1122
5,1141
5,1285
5,1323
5,1416
5,1611
5,1643
5,1752
5,2096
5,2099
5,2105
5,2166
5,2289
5,2315
5,2348
5,2421
5,2550
5,2631
5,2967
5,2975
5,3260
5,3479
5,3582
5,3600
5,3728
5,4136
5,4459
5,4786
5,5191
5,5275
5,5564
5,6079
5,6101
5,6139
5,6215
5,6342
5,6494
5,6501
5,6679
5,6767
5,6786
5,7427
5,7614
5,7845
5,7888
5,8020
5,8060
5,8187
5,8671
5,9032
5,9332
5,9363
5,9612
5,9979
5,10288
5,10378
5,10584
5,11060
5,11310
5,11373
5,11409
5,11482
5,11592
5,11890
5,12042
5,12466
5,12946
5,13205
5,13454
5,13499
5,13574
5,13722
5,14278
5,14367
5,14655
5,15157
5,16659
5,16685
5,16840
5,17001
5,17104
5,17184
5,17317
5,17971
5,18134
5,18212
5,18425
5,19000
5,19623
5,19868
5,20793
5,20892
5,20955
5,21269
5,21343
5,21873
5,21972
5,22003
5,22084
5,22325
5,22399
5,23177
5,23528
5,24875
5,25069
5,25168
5,25188
5,25266
5,25281
5,25703
5,25736
5,25868
5,26015
5,27253
5,28536
5,28638
5,29501
5,30420
5,31065
5,31865
5,32089
5,34216
5,34374
5,34902
5,36994
5,37574
5,37771
5,38188
5,38530
5,38602
5,39178
5,40261
5,40404
5,40473
5,40479
5,41241
5,41920
5,42157
5,42273
5,42613
5,42833
5,42972
5,43174
5,43844
5,44058
5,44379
5,47608
5,47763
5,48100
5,48157
5,48776
5,49402
5,49743
5,49834
6,9
6,12
6,14
6,17
6,18
6,22
6,23
6,24
6,33
6,47
6,48
6,49
6,69
6,82
6,95
6,98
6,107
6,110
6,146
6,155
6,161
6,201
6,208
6,229
6,263
6,269
6,302
6,315
6,334
6,381
6,396
6,414
6,422
6,448
6,463
6,535
6,542
6,570
6,603
6,608
6,643
6,648
6,658
6,736
6,751
6,761
6,787
6,807
6,863
6,875
6,894
6,919
6,935
6,954
6,1037
6,1058
6,1086
6,1099
6,1125
6,1130
6,1260
6,1284
6,1288
6,1329
6,1421
6,1518
6,1540
6,1642
6,1650
6,1689
6,1857
6,1878
6,1957
6,1987
6,1997
6,2045
6,2053
6,2139
6,2179
6,2189
6,2193
6,2202
6,2219
6,2244
6,2249
6,2356
6,2460
6,2463
6,2465
6,2687
6,2717
6,2753
6,2821
6,2856
6,2872
6,2884
6,3114
6,3201
6,3360
6,3501
6,3508
6,3517
6,3538
6,3733
6,3738
6,3963
6,4000
6,4138
6,4230
6,4260
6,4272
6,4322
6,4945
6,4965
6,4975
6,4988
6,5074
6,5122
6,5211
6,5293
6,5349
6,5353
6,5401
6,5430
6,5469
6,5506
6,5515
6,5571
6,5747
6,5828
6,5957
6,6063
6,6110
6,6142
6,6300
6,6321
6,6399
6,6432
6,6560
6,6786
6,6815
6,6874
6,6886
6,6915
6,6920
6,6958
6,7379
6,7450
6,7529
6,7544
6,7563
6,7643
6,7720
6,7741
6,7752
6,7758
6,7761
6,7890
6,8072
6,8092
6,8126
6,8210
6,8515
6,8537
6,8584
6,8739
6,8823
6,8919
6,9022
6,9128
6,9299
6,9426
6,9504
6,10003
6,10071
6,10267
6,10270
6,10480
6,10517
6,10631
6,10756
6,11023
6,11054
6,11137
6,11275
6,11285
6,11502
6,11510
6,11581
6,11829
6,12091
6,12136
6,12251
6,12606
6,12654
6,12696
6,13061
6,13430
6,13668
6,13815
6,13949
6,13987
6,14107
6,14147
6,14149
6,14330
6,14390
6,14455
6,14624
6,14665
6,14806
6,14889
6,15073
6,15222
6,15227
6,15284
6,15411
6,15444
6,15453
6,15747
6,15819
6,15964
6,16000
6,16276
6,16363
6,16371
6,16394
6,16600
6,16685
6,16686
6,16771
6,16791
6,16896
6,17033
6,17269
6,17399
6,17475
6,17541
6,18014
6,18119
6,18246
6,18427
6,18531
6,19062
6,19115
6,19177
6,19190
6,19228
6,19240
6,19379
6,19682
6,19732
6,19736
6,20215
6,20282
6,20673
6,20819
6,20852
6,20957
6,21557
6,21671
6,21986
6,22009
6,22115
6,22260
6,22461
6,22518
6,22612
6,22885
6,23278
6,23493
6,23505
6,23526
6,23622
6,23628
6,23800
6,24031
6,24089
6,24350
6,24412
6,24468
6,24513
6,24606
6,24836
6,25099
6,25605
6,25683
6,25745
6,25889
6,26602
6,26722
6,26851
6,27148
6,27318
6,27424
6,27542
6,27545
6,27754
6,27847
6,28113
6,28164
6,28439
6,28589
6,28923
6,28944
6,29000
6,29062
6,29079
6,29130
6,29493
6,29662
6,29766
6,30027
6,30232
6,30503
6,30621
6,30861
6,30873
6,30992
6,31089
6,31306
6,31582
6,31585
6,32172
6,32395
6,32437
6,32589
6,32590
6,32953
6,33086
6,33366
6,33496
6,33511
6,34188
6,34279
6,34662
6,35153
6,35649
6,35696
6,36009
6,36084
6,36433
6,37358
6,38101
6,38386
6,38935
6,39158
6,39175
6,39198
6,39214
6,39796
6,40098
6,40199
6,40374
6,40420
